측정시간,장비명,℃,%rF
2026-04-09T03:00:00Z,F-(807호 생산 Line),21.8,39.4
2026-04-09T03:00:00Z,G-(401호 기구창고),20.6,46.7
2026-04-09T04:00:00Z,A-(401호 회로창고 1),21.7,54.6
2026-04-09T04:00:00Z,B-(401호 회로창고 2),24.5,41.5
2026-04-09T04:00:00Z,C-(402호 수입검사),27.0,26.8
2026-04-09T04:00:00Z,D-(406호 기구창고),19.9,39.5
2026-04-09T04:00:00Z,E-(408호 OQC),20.1,41.1
2026-04-09T04:00:00Z,F-(807호 생산 Line),22.1,38.6
2026-04-09T04:00:00Z,G-(401호 기구창고),20.7,46.6
2026-04-09T05:00:00Z,A-(401호 회로창고 1),21.9,52.7
2026-04-09T05:00:00Z,B-(401호 회로창고 2),23.3,49.9
2026-04-09T05:00:00Z,C-(402호 수입검사),25.7,30.5
2026-04-09T05:00:00Z,D-(406호 기구창고),19.7,41.3
2026-04-09T05:00:00Z,E-(408호 OQC),20.3,43.3
2026-04-09T05:00:00Z,F-(807호 생산 Line),22.0,41.6
2026-04-09T05:00:00Z,G-(401호 기구창고),20.4,48.0
2026-04-09T06:00:00Z,A-(401호 회로창고 1),21.7,52.2
2026-04-09T06:00:00Z,B-(401호 회로창고 2),22.7,47.9
2026-04-09T06:00:00Z,C-(402호 수입검사),25.1,33.4
2026-04-09T06:00:00Z,D-(406호 기구창고),20.3,42.5
2026-04-09T06:00:00Z,E-(408호 OQC),20.6,45.6
2026-04-09T06:00:00Z,F-(807호 생산 Line),21.6,43.4
2026-04-09T06:00:00Z,G-(401호 기구창고),20.6,48.6
2026-04-09T07:00:00Z,A-(401호 회로창고 1),22.2,49.3
2026-04-09T07:00:00Z,B-(401호 회로창고 2),22.8,46.9
2026-04-09T07:00:00Z,C-(402호 수입검사),25.1,34.4
2026-04-09T07:00:00Z,D-(406호 기구창고),20.5,43.6
2026-04-09T07:00:00Z,E-(408호 OQC),20.8,45.4
2026-04-09T07:00:00Z,F-(807호 생산 Line),21.0,44.8
2026-04-09T07:00:00Z,G-(401호 기구창고),20.3,51.1
2026-04-09T08:00:00Z,A-(401호 회로창고 1),22.1,51.8
2026-04-09T08:00:00Z,B-(401호 회로창고 2),22.7,49.3
2026-04-09T08:00:00Z,C-(402호 수입검사),24.7,36.1
2026-04-09T08:00:00Z,D-(406호 기구창고),20.6,43.9
2026-04-09T08:00:00Z,E-(408호 OQC),20.8,47.6
2026-04-09T08:00:00Z,F-(807호 생산 Line),20.8,44.8
2026-04-09T08:00:00Z,G-(401호 기구창고),20.5,50.4
2026-04-09T09:00:00Z,A-(401호 회로창고 1),22.1,50.0
2026-04-09T09:00:00Z,B-(401호 회로창고 2),22.5,48.0
2026-04-09T10:00:00Z,A-(401호 회로창고 1),21.9,49.3
2026-04-09T10:00:00Z,B-(401호 회로창고 2),22.2,47.8
2026-04-09T11:00:00Z,A-(401호 회로창고 1),22.1,53.7
2026-04-09T11:00:00Z,B-(401호 회로창고 2),22.2,53.5
2026-04-09T12:00:00Z,A-(401호 회로창고 1),22.0,52.4
2026-04-09T12:00:00Z,B-(401호 회로창고 2),22.1,51.1
2026-04-09T13:00:00Z,A-(401호 회로창고 1),21.9,51.2
2026-04-09T13:00:00Z,B-(401호 회로창고 2),22.0,50.1
2026-04-09T14:00:00Z,A-(401호 회로창고 1),21.8,50.7
2026-04-09T14:00:00Z,B-(401호 회로창고 2),21.9,49.6
2026-04-09T15:00:00Z,A-(401호 회로창고 1),21.7,50.3
2026-04-09T15:00:00Z,B-(401호 회로창고 2),21.9,49.2
2026-04-09T16:00:00Z,A-(401호 회로창고 1),21.7,50.0
2026-04-09T16:00:00Z,B-(401호 회로창고 2),21.8,49.0
2026-04-09T17:00:00Z,A-(401호 회로창고 1),21.7,49.8
2026-04-09T17:00:00Z,B-(401호 회로창고 2),21.8,48.8
2026-04-09T18:00:00Z,A-(401호 회로창고 1),21.8,55.2
2026-04-09T18:00:00Z,B-(401호 회로창고 2),21.7,48.7
2026-04-09T19:00:00Z,A-(401호 회로창고 1),21.9,54.6
2026-04-09T19:00:00Z,B-(401호 회로창고 2),21.9,53.8
2026-04-09T20:00:00Z,A-(401호 회로창고 1),21.7,52.3
2026-04-09T20:00:00Z,B-(401호 회로창고 2),21.7,51.5
2026-04-09T21:00:00Z,A-(401호 회로창고 1),21.6,51.6
2026-04-09T21:00:00Z,B-(401호 회로창고 2),21.6,50.7
2026-04-09T22:00:00Z,A-(401호 회로창고 1),21.6,50.9
2026-04-09T22:00:00Z,B-(401호 회로창고 2),21.6,50.2
2026-04-09T23:00:00Z,A-(401호 회로창고 1),21.6,50.4
2026-04-09T23:00:00Z,B-(401호 회로창고 2),21.5,49.8
2026-04-10T00:00:00Z,A-(401호 회로창고 1),21.7,50.0
2026-04-10T00:00:00Z,B-(401호 회로창고 2),21.7,49.3
2026-04-10T00:00:00Z,C-(402호 수입검사),24.2,39.5
2026-04-10T00:00:00Z,D-(406호 기구창고),20.4,49.4
2026-04-10T00:00:00Z,E-(408호 OQC),20.9,54.2
2026-04-10T00:00:00Z,F-(807호 생산 Line),20.6,44.7
2026-04-10T00:00:00Z,G-(401호 기구창고),19.5,60.3
2026-04-10T01:00:00Z,A-(401호 회로창고 1),22.2,54.2
2026-04-10T01:00:00Z,B-(401호 회로창고 2),22.3,53.4
2026-04-10T01:00:00Z,C-(402호 수입검사),24.3,39.6
2026-04-10T01:00:00Z,D-(406호 기구창고),20.5,49.9
2026-04-10T01:00:00Z,E-(408호 OQC),20.9,54.5
2026-04-10T01:00:00Z,F-(807호 생산 Line),20.6,44.6
2026-04-10T01:00:00Z,G-(401호 기구창고),19.8,59.2
2026-04-10T02:00:00Z,A-(401호 회로창고 1),22.1,53.0
2026-04-10T02:00:00Z,B-(401호 회로창고 2),22.2,51.9
2026-04-10T02:00:00Z,C-(402호 수입검사),24.4,38.3
2026-04-10T02:00:00Z,D-(406호 기구창고),20.6,49.5
2026-04-10T02:00:00Z,E-(408호 OQC),20.9,54.0
2026-04-10T02:00:00Z,F-(807호 생산 Line),20.7,44.1
2026-04-10T02:00:00Z,G-(401호 기구창고),20.0,58.0
2026-04-10T03:00:00Z,A-(401호 회로창고 1),22.2,51.6
2026-04-10T03:00:00Z,B-(401호 회로창고 2),22.2,51.0
2026-04-10T03:00:00Z,C-(402호 수입검사),24.6,38.2
2026-04-10T03:00:00Z,D-(406호 기구창고),20.6,48.2
2026-04-10T03:00:00Z,E-(408호 OQC),20.5,54.2
2026-04-10T03:00:00Z,F-(807호 생산 Line),20.8,43.9
2026-04-10T03:00:00Z,G-(401호 기구창고),20.1,57.5
2026-04-10T04:00:00Z,A-(401호 회로창고 1),22.1,50.8
2026-04-10T04:00:00Z,B-(401호 회로창고 2),22.2,49.9
2026-04-10T04:00:00Z,C-(402호 수입검사),26.6,33.9
2026-04-10T04:00:00Z,D-(406호 기구창고),20.9,47.6
2026-04-10T04:00:00Z,E-(408호 OQC),20.7,53.4
2026-04-10T04:00:00Z,F-(807호 생산 Line),21.1,46.2
2026-04-10T04:00:00Z,G-(401호 기구창고),20.1,56.6
2026-04-10T05:00:00Z,A-(401호 회로창고 1),22.0,50.2
2026-04-10T05:00:00Z,B-(401호 회로창고 2),21.9,49.9
2026-04-10T05:00:00Z,C-(402호 수입검사),25.3,36.0
2026-04-10T05:00:00Z,D-(406호 기구창고),20.8,47.2
2026-04-10T05:00:00Z,E-(408호 OQC),20.8,53.2
2026-04-10T05:00:00Z,F-(807호 생산 Line),20.7,44.2
2026-04-10T05:00:00Z,G-(401호 기구창고),20.2,56.3
2026-04-10T06:00:00Z,A-(401호 회로창고 1),22.2,49.8
2026-04-10T06:00:00Z,B-(401호 회로창고 2),22.1,49.4
2026-04-10T06:00:00Z,C-(402호 수입검사),23.8,37.5
2026-04-10T06:00:00Z,D-(406호 기구창고),20.8,46.9
2026-04-10T06:00:00Z,E-(408호 OQC),20.9,52.9
2026-04-10T06:00:00Z,F-(807호 생산 Line),20.6,44.3
2026-04-10T06:00:00Z,G-(401호 기구창고),20.1,55.2
2026-04-10T07:00:00Z,A-(401호 회로창고 1),22.2,49.0
2026-04-10T07:00:00Z,B-(401호 회로창고 2),22.2,48.5
2026-04-10T07:00:00Z,C-(402호 수입검사),23.1,37.9
2026-04-10T07:00:00Z,D-(406호 기구창고),21.1,46.0
2026-04-10T07:00:00Z,E-(408호 OQC),21.1,52.1
2026-04-10T07:00:00Z,F-(807호 생산 Line),20.8,44.2
2026-04-10T07:00:00Z,G-(401호 기구창고),20.1,55.4
2026-04-10T08:00:00Z,A-(401호 회로창고 1),22.4,54.5
2026-04-10T08:00:00Z,B-(401호 회로창고 2),22.3,53.2
2026-04-10T08:00:00Z,C-(402호 수입검사),22.7,38.4
2026-04-10T08:00:00Z,D-(406호 기구창고),21.0,46.1
2026-04-10T08:00:00Z,E-(408호 OQC),21.0,52.0
2026-04-10T08:00:00Z,F-(807호 생산 Line),20.6,44.3
2026-04-10T08:00:00Z,G-(401호 기구창고),20.1,55.0
2026-04-10T09:00:00Z,A-(401호 회로창고 1),22.2,51.0
2026-04-10T09:00:00Z,B-(401호 회로창고 2),22.0,50.9
2026-04-10T10:00:00Z,A-(401호 회로창고 1),22.0,49.5
2026-04-10T10:00:00Z,B-(401호 회로창고 2),21.6,49.8
2026-04-10T11:00:00Z,A-(401호 회로창고 1),21.8,48.8
2026-04-10T11:00:00Z,B-(401호 회로창고 2),21.4,49.2
2026-04-10T12:00:00Z,A-(401호 회로창고 1),21.7,48.3
2026-04-10T12:00:00Z,B-(401호 회로창고 2),21.3,48.7
2026-04-10T13:00:00Z,A-(401호 회로창고 1),22.0,52.9
2026-04-10T13:00:00Z,B-(401호 회로창고 2),21.6,53.6
2026-04-10T14:00:00Z,A-(401호 회로창고 1),21.8,50.8
2026-04-10T14:00:00Z,B-(401호 회로창고 2),21.4,51.3
2026-04-10T15:00:00Z,A-(401호 회로창고 1),21.8,49.7
2026-04-10T15:00:00Z,B-(401호 회로창고 2),21.5,50.1
2026-04-10T16:00:00Z,A-(401호 회로창고 1),21.8,48.9
2026-04-10T16:00:00Z,B-(401호 회로창고 2),21.4,49.3
2026-04-10T17:00:00Z,A-(401호 회로창고 1),22.0,54.5
2026-04-10T17:00:00Z,B-(401호 회로창고 2),21.5,55.0
2026-04-10T18:00:00Z,A-(401호 회로창고 1),21.8,50.9
2026-04-10T18:00:00Z,B-(401호 회로창고 2),21.3,51.6
2026-04-10T19:00:00Z,A-(401호 회로창고 1),21.9,49.3
2026-04-10T19:00:00Z,B-(401호 회로창고 2),21.4,49.9
2026-04-10T20:00:00Z,A-(401호 회로창고 1),21.8,48.6
2026-04-10T20:00:00Z,B-(401호 회로창고 2),21.3,49.3
2026-04-10T21:00:00Z,A-(401호 회로창고 1),21.9,53.0
2026-04-10T21:00:00Z,B-(401호 회로창고 2),21.4,53.8
2026-04-10T22:00:00Z,A-(401호 회로창고 1),21.8,50.5
2026-04-10T22:00:00Z,B-(401호 회로창고 2),21.3,51.2
2026-04-10T23:00:00Z,A-(401호 회로창고 1),21.8,49.1
2026-04-10T23:00:00Z,B-(401호 회로창고 2),21.3,49.8
2026-04-11T00:00:00Z,A-(401호 회로창고 1),21.9,48.4
2026-04-11T00:00:00Z,B-(401호 회로창고 2),21.5,55.2
2026-04-11T01:00:00Z,A-(401호 회로창고 1),21.8,52.1
2026-04-11T01:00:00Z,B-(401호 회로창고 2),21.4,52.8
2026-04-11T02:00:00Z,A-(401호 회로창고 1),21.9,50.1
2026-04-11T02:00:00Z,B-(401호 회로창고 2),21.5,50.6
2026-04-11T03:00:00Z,A-(401호 회로창고 1),21.8,49.3
2026-04-11T03:00:00Z,B-(401호 회로창고 2),21.4,49.7
2026-04-11T04:00:00Z,A-(401호 회로창고 1),21.8,53.6
2026-04-11T04:00:00Z,B-(401호 회로창고 2),21.5,53.9
2026-04-11T05:00:00Z,A-(401호 회로창고 1),21.8,50.9
2026-04-11T05:00:00Z,B-(401호 회로창고 2),21.5,50.9
2026-04-11T06:00:00Z,A-(401호 회로창고 1),21.8,49.5
2026-04-11T06:00:00Z,B-(401호 회로창고 2),21.7,49.1
2026-04-11T07:00:00Z,A-(401호 회로창고 1),21.7,48.8
2026-04-11T07:00:00Z,B-(401호 회로창고 2),21.6,48.5
2026-04-11T08:00:00Z,A-(401호 회로창고 1),21.8,52.3
2026-04-11T08:00:00Z,B-(401호 회로창고 2),21.7,52.2
2026-04-11T09:00:00Z,A-(401호 회로창고 1),21.7,50.3
2026-04-11T09:00:00Z,B-(401호 회로창고 2),21.5,50.2
2026-04-11T10:00:00Z,A-(401호 회로창고 1),21.7,49.3
2026-04-11T10:00:00Z,B-(401호 회로창고 2),21.5,49.3
2026-04-11T11:00:00Z,A-(401호 회로창고 1),21.7,48.7
2026-04-11T11:00:00Z,B-(401호 회로창고 2),21.5,48.7
2026-04-11T12:00:00Z,A-(401호 회로창고 1),21.8,52.8
2026-04-11T12:00:00Z,B-(401호 회로창고 2),21.5,53.1
2026-04-11T13:00:00Z,A-(401호 회로창고 1),21.8,50.3
2026-04-11T13:00:00Z,B-(401호 회로창고 2),21.6,50.6
2026-04-11T14:00:00Z,A-(401호 회로창고 1),21.8,49.6
2026-04-11T14:00:00Z,B-(401호 회로창고 2),21.5,49.8
2026-04-11T15:00:00Z,A-(401호 회로창고 1),21.7,49.0
2026-04-11T15:00:00Z,B-(401호 회로창고 2),21.4,49.3
2026-04-11T16:00:00Z,A-(401호 회로창고 1),21.8,53.4
2026-04-11T16:00:00Z,B-(401호 회로창고 2),21.5,53.8
2026-04-11T17:00:00Z,A-(401호 회로창고 1),21.8,51.3
2026-04-11T17:00:00Z,B-(401호 회로창고 2),21.5,51.7
2026-04-11T18:00:00Z,A-(401호 회로창고 1),21.8,50.0
2026-04-11T18:00:00Z,B-(401호 회로창고 2),21.4,50.4
2026-04-11T19:00:00Z,A-(401호 회로창고 1),21.7,49.2
2026-04-11T19:00:00Z,B-(401호 회로창고 2),21.4,49.5
2026-04-11T20:00:00Z,A-(401호 회로창고 1),21.8,53.0
2026-04-11T20:00:00Z,B-(401호 회로창고 2),21.4,53.4
2026-04-11T21:00:00Z,A-(401호 회로창고 1),21.8,51.3
2026-04-11T21:00:00Z,B-(401호 회로창고 2),21.3,51.9
2026-04-11T22:00:00Z,A-(401호 회로창고 1),21.7,49.7
2026-04-11T22:00:00Z,B-(401호 회로창고 2),21.3,50.4
2026-04-11T23:00:00Z,A-(401호 회로창고 1),21.8,49.0
2026-04-11T23:00:00Z,B-(401호 회로창고 2),21.3,49.4
2026-04-12T00:00:00Z,A-(401호 회로창고 1),21.8,54.9
2026-04-12T00:00:00Z,B-(401호 회로창고 2),21.5,52.4
2026-04-12T01:00:00Z,A-(401호 회로창고 1),21.8,50.6
2026-04-12T01:00:00Z,B-(401호 회로창고 2),21.5,50.8
2026-04-12T02:00:00Z,A-(401호 회로창고 1),21.8,49.3
2026-04-12T02:00:00Z,B-(401호 회로창고 2),21.6,49.2
2026-04-12T03:00:00Z,A-(401호 회로창고 1),21.8,52.0
2026-04-12T03:00:00Z,B-(401호 회로창고 2),21.7,49.8
2026-04-12T04:00:00Z,A-(401호 회로창고 1),21.8,51.3
2026-04-12T04:00:00Z,B-(401호 회로창고 2),21.9,50.7
2026-04-12T05:00:00Z,A-(401호 회로창고 1),21.8,49.9
2026-04-12T05:00:00Z,B-(401호 회로창고 2),21.9,49.1
2026-04-12T06:00:00Z,A-(401호 회로창고 1),21.8,49.0
2026-04-12T06:00:00Z,B-(401호 회로창고 2),22.0,48.3
2026-04-12T07:00:00Z,A-(401호 회로창고 1),21.8,48.8
2026-04-12T07:00:00Z,B-(401호 회로창고 2),22.0,47.7
2026-04-12T08:00:00Z,A-(401호 회로창고 1),21.7,51.9
2026-04-12T08:00:00Z,B-(401호 회로창고 2),21.9,51.0
2026-04-12T09:00:00Z,A-(401호 회로창고 1),21.7,50.3
2026-04-12T09:00:00Z,B-(401호 회로창고 2),21.8,49.6
2026-04-12T10:00:00Z,A-(401호 회로창고 1),21.7,49.5
2026-04-12T10:00:00Z,B-(401호 회로창고 2),21.7,48.9
2026-04-12T11:00:00Z,A-(401호 회로창고 1),21.8,48.8
2026-04-12T11:00:00Z,B-(401호 회로창고 2),21.7,48.5
2026-04-12T12:00:00Z,A-(401호 회로창고 1),21.9,53.5
2026-04-12T12:00:00Z,B-(401호 회로창고 2),21.7,53.4
2026-04-12T13:00:00Z,A-(401호 회로창고 1),21.7,50.9
2026-04-12T13:00:00Z,B-(401호 회로창고 2),21.6,50.6
2026-04-12T14:00:00Z,A-(401호 회로창고 1),21.7,49.8
2026-04-12T14:00:00Z,B-(401호 회로창고 2),21.6,49.6
2026-04-12T15:00:00Z,A-(401호 회로창고 1),21.7,49.1
2026-04-12T15:00:00Z,B-(401호 회로창고 2),21.6,49.0
2026-04-12T16:00:00Z,A-(401호 회로창고 1),21.8,53.8
2026-04-12T16:00:00Z,B-(401호 회로창고 2),21.6,53.4
2026-04-12T17:00:00Z,A-(401호 회로창고 1),21.8,50.9
2026-04-12T17:00:00Z,B-(401호 회로창고 2),21.5,51.0
2026-04-12T18:00:00Z,A-(401호 회로창고 1),21.8,49.5
2026-04-12T18:00:00Z,B-(401호 회로창고 2),21.6,49.6
2026-04-12T19:00:00Z,A-(401호 회로창고 1),21.8,48.8
2026-04-12T19:00:00Z,B-(401호 회로창고 2),21.6,48.9
2026-04-12T20:00:00Z,A-(401호 회로창고 1),21.8,53.9
2026-04-12T20:00:00Z,B-(401호 회로창고 2),21.6,54.2
2026-04-12T21:00:00Z,A-(401호 회로창고 1),21.8,50.8
2026-04-12T21:00:00Z,B-(401호 회로창고 2),21.5,50.9
2026-04-12T22:00:00Z,A-(401호 회로창고 1),21.8,49.7
2026-04-12T22:00:00Z,B-(401호 회로창고 2),21.5,49.9
2026-04-12T23:00:00Z,A-(401호 회로창고 1),21.8,49.1
2026-04-12T23:00:00Z,B-(401호 회로창고 2),21.5,49.1
2026-04-13T00:00:00Z,A-(401호 회로창고 1),21.8,53.8
2026-04-13T00:00:00Z,B-(401호 회로창고 2),21.5,53.6
2026-04-13T00:00:00Z,C-(402호 수입검사),22.0,35.2
2026-04-13T00:00:00Z,D-(406호 기구창고),23.2,39.7
2026-04-13T00:00:00Z,E-(408호 OQC),19.6,44.7
2026-04-13T00:00:00Z,F-(807호 생산 Line),21.9,39.6
2026-04-13T00:00:00Z,G-(401호 기구창고),19.4,54.9
2026-04-13T01:00:00Z,A-(401호 회로창고 1),21.8,50.5
2026-04-13T01:00:00Z,B-(401호 회로창고 2),21.7,50.8
2026-04-13T01:00:00Z,C-(402호 수입검사),23.4,33.4
2026-04-13T01:00:00Z,D-(406호 기구창고),24.0,38.2
2026-04-13T01:00:00Z,E-(408호 OQC),21.2,43.1
2026-04-13T01:00:00Z,F-(807호 생산 Line),21.5,41.6
2026-04-13T01:00:00Z,G-(401호 기구창고),19.7,54.7
2026-04-13T02:00:00Z,A-(401호 회로창고 1),21.9,49.9
2026-04-13T02:00:00Z,B-(401호 회로창고 2),22.0,49.2
2026-04-13T02:00:00Z,C-(402호 수입검사),23.8,33.2
2026-04-13T02:00:00Z,D-(406호 기구창고),23.5,37.4
2026-04-13T02:00:00Z,E-(408호 OQC),21.5,45.5
2026-04-13T02:00:00Z,F-(807호 생산 Line),21.6,42.4
2026-04-13T02:00:00Z,G-(401호 기구창고),20.0,54.4
2026-04-13T03:00:00Z,A-(401호 회로창고 1),21.9,49.2
2026-04-13T03:00:00Z,B-(401호 회로창고 2),22.2,48.1
2026-04-13T03:00:00Z,C-(402호 수입검사),24.1,32.2
2026-04-13T03:00:00Z,D-(406호 기구창고),23.0,37.2
2026-04-13T03:00:00Z,E-(408호 OQC),22.2,43.1
2026-04-13T03:00:00Z,F-(807호 생산 Line),21.3,42.6
2026-04-13T03:00:00Z,G-(401호 기구창고),20.2,54.7
2026-04-13T04:00:00Z,A-(401호 회로창고 1),21.9,48.9
2026-04-13T04:00:00Z,B-(401호 회로창고 2),22.4,47.2
2026-04-13T04:00:00Z,C-(402호 수입검사),25.8,28.5
2026-04-13T04:00:00Z,D-(406호 기구창고),22.8,36.3
2026-04-13T04:00:00Z,E-(408호 OQC),22.5,40.5
2026-04-13T04:00:00Z,F-(807호 생산 Line),21.2,41.3
2026-04-13T04:00:00Z,G-(401호 기구창고),20.4,54.0
2026-04-13T05:00:00Z,A-(401호 회로창고 1),22.0,49.8
2026-04-13T05:00:00Z,B-(401호 회로창고 2),22.4,47.0
2026-04-13T05:00:00Z,C-(402호 수입검사),25.0,29.6
2026-04-13T05:00:00Z,D-(406호 기구창고),22.6,37.2
2026-04-13T05:00:00Z,E-(408호 OQC),22.4,40.9
2026-04-13T05:00:00Z,F-(807호 생산 Line),21.1,42.5
2026-04-13T05:00:00Z,G-(401호 기구창고),20.6,53.8
2026-04-13T06:00:00Z,A-(401호 회로창고 1),22.2,51.5
2026-04-13T06:00:00Z,B-(401호 회로창고 2),22.7,49.7
2026-04-13T06:00:00Z,C-(402호 수입검사),25.1,28.0
2026-04-13T06:00:00Z,D-(406호 기구창고),22.1,33.4
2026-04-13T06:00:00Z,E-(408호 OQC),22.3,39.1
2026-04-13T06:00:00Z,F-(807호 생산 Line),21.1,43.5
2026-04-13T06:00:00Z,G-(401호 기구창고),20.9,53.4
2026-04-13T07:00:00Z,A-(401호 회로창고 1),22.2,49.7
2026-04-13T07:00:00Z,B-(401호 회로창고 2),22.7,47.9
2026-04-13T07:00:00Z,C-(402호 수입검사),25.0,27.5
2026-04-13T07:00:00Z,D-(406호 기구창고),22.1,33.5
2026-04-13T07:00:00Z,E-(408호 OQC),22.3,41.3
2026-04-13T07:00:00Z,F-(807호 생산 Line),21.2,42.9
2026-04-13T07:00:00Z,G-(401호 기구창고),20.8,50.0
2026-04-13T08:00:00Z,A-(401호 회로창고 1),22.2,48.8
2026-04-13T08:00:00Z,B-(401호 회로창고 2),22.7,48.0
2026-04-13T08:00:00Z,C-(402호 수입검사),25.0,27.5
2026-04-13T08:00:00Z,D-(406호 기구창고),21.6,36.7
2026-04-13T08:00:00Z,E-(408호 OQC),22.4,42.2
2026-04-13T08:00:00Z,F-(807호 생산 Line),21.2,43.0
2026-04-13T08:00:00Z,G-(401호 기구창고),20.8,50.6
2026-04-13T09:00:00Z,A-(401호 회로창고 1),22.2,55.7
2026-04-13T09:00:00Z,B-(401호 회로창고 2),22.5,47.1
2026-04-13T10:00:00Z,A-(401호 회로창고 1),22.1,52.0
2026-04-13T10:00:00Z,B-(401호 회로창고 2),22.3,50.9
2026-04-13T11:00:00Z,A-(401호 회로창고 1),21.9,50.4
2026-04-13T11:00:00Z,B-(401호 회로창고 2),22.1,49.5
2026-04-13T12:00:00Z,A-(401호 회로창고 1),21.8,49.8
2026-04-13T12:00:00Z,B-(401호 회로창고 2),21.9,49.1
2026-04-13T13:00:00Z,A-(401호 회로창고 1),21.7,49.5
2026-04-13T13:00:00Z,B-(401호 회로창고 2),21.8,48.7
2026-04-13T14:00:00Z,A-(401호 회로창고 1),21.7,49.1
2026-04-13T14:00:00Z,B-(401호 회로창고 2),21.8,48.3
2026-04-13T15:00:00Z,A-(401호 회로창고 1),22.0,54.2
2026-04-13T15:00:00Z,B-(401호 회로창고 2),21.9,53.5
2026-04-13T16:00:00Z,A-(401호 회로창고 1),21.9,51.1
2026-04-13T16:00:00Z,B-(401호 회로창고 2),21.8,50.4
2026-04-13T17:00:00Z,A-(401호 회로창고 1),21.8,49.8
2026-04-13T17:00:00Z,B-(401호 회로창고 2),21.7,49.2
2026-04-13T18:00:00Z,A-(401호 회로창고 1),21.9,48.8
2026-04-13T18:00:00Z,B-(401호 회로창고 2),21.7,48.2
2026-04-13T19:00:00Z,A-(401호 회로창고 1),21.9,49.3
2026-04-13T19:00:00Z,B-(401호 회로창고 2),21.8,47.6
2026-04-13T20:00:00Z,A-(401호 회로창고 1),21.9,51.2
2026-04-13T20:00:00Z,B-(401호 회로창고 2),21.8,50.9
2026-04-13T21:00:00Z,A-(401호 회로창고 1),21.8,49.7
2026-04-13T21:00:00Z,B-(401호 회로창고 2),21.6,49.4
2026-04-13T22:00:00Z,A-(401호 회로창고 1),21.8,48.8
2026-04-13T22:00:00Z,B-(401호 회로창고 2),21.7,48.6
2026-04-13T23:00:00Z,A-(401호 회로창고 1),21.7,48.5
2026-04-13T23:00:00Z,B-(401호 회로창고 2),21.6,48.1
2026-04-14T00:00:00Z,A-(401호 회로창고 1),22.2,54.7
2026-04-14T00:00:00Z,B-(401호 회로창고 2),22.1,53.9
2026-04-14T00:00:00Z,C-(402호 수입검사),24.6,30.4
2026-04-14T00:00:00Z,D-(406호 기구창고),21.4,40.3
2026-04-14T00:00:00Z,E-(408호 OQC),22.1,43.5
2026-04-14T00:00:00Z,F-(807호 생산 Line),21.9,40.7
2026-04-14T00:00:00Z,G-(401호 기구창고),20.5,52.0
2026-04-14T01:00:00Z,A-(401호 회로창고 1),22.2,51.2
2026-04-14T01:00:00Z,B-(401호 회로창고 2),22.4,50.2
2026-04-14T01:00:00Z,C-(402호 수입검사),24.8,29.6
2026-04-14T01:00:00Z,D-(406호 기구창고),21.1,40.4
2026-04-14T01:00:00Z,E-(408호 OQC),22.0,36.7
2026-04-14T01:00:00Z,F-(807호 생산 Line),21.7,42.2
2026-04-14T01:00:00Z,G-(401호 기구창고),20.7,52.5
2026-04-14T02:00:00Z,A-(401호 회로창고 1),22.2,49.8
2026-04-14T02:00:00Z,B-(401호 회로창고 2),22.6,48.5
2026-04-14T02:00:00Z,C-(402호 수입검사),25.0,28.7
2026-04-14T02:00:00Z,D-(406호 기구창고),20.9,41.4
2026-04-14T02:00:00Z,E-(408호 OQC),21.9,37.3
2026-04-14T02:00:00Z,F-(807호 생산 Line),21.8,41.2
2026-04-14T02:00:00Z,G-(401호 기구창고),20.8,51.8
2026-04-14T03:00:00Z,A-(401호 회로창고 1),22.6,55.2
2026-04-14T03:00:00Z,B-(401호 회로창고 2),22.7,47.3
2026-04-14T03:00:00Z,C-(402호 수입검사),25.1,38.3
2026-04-14T03:00:00Z,D-(406호 기구창고),20.6,41.2
2026-04-14T03:00:00Z,E-(408호 OQC),22.0,36.5
2026-04-14T03:00:00Z,F-(807호 생산 Line),22.0,39.9
2026-04-14T03:00:00Z,G-(401호 기구창고),21.0,51.8
2026-04-14T04:00:00Z,A-(401호 회로창고 1),22.5,51.5
2026-04-14T04:00:00Z,B-(401호 회로창고 2),23.0,49.5
2026-04-14T04:00:00Z,C-(402호 수입검사),25.9,29.3
2026-04-14T04:00:00Z,D-(406호 기구창고),20.8,41.0
2026-04-14T04:00:00Z,E-(408호 OQC),21.9,35.4
2026-04-14T04:00:00Z,F-(807호 생산 Line),22.0,37.6
2026-04-14T04:00:00Z,G-(401호 기구창고),21.2,51.4
2026-04-14T05:00:00Z,A-(401호 회로창고 1),22.5,49.1
2026-04-14T05:00:00Z,B-(401호 회로창고 2),23.0,47.4
2026-04-14T05:00:00Z,C-(402호 수입검사),24.9,28.8
2026-04-14T05:00:00Z,D-(406호 기구창고),20.8,41.2
2026-04-14T05:00:00Z,E-(408호 OQC),22.0,35.5
2026-04-14T05:00:00Z,F-(807호 생산 Line),22.0,38.2
2026-04-14T05:00:00Z,G-(401호 기구창고),21.2,48.6
2026-04-14T06:00:00Z,A-(401호 회로창고 1),22.5,48.5
2026-04-14T06:00:00Z,B-(401호 회로창고 2),23.1,46.2
2026-04-14T06:00:00Z,C-(402호 수입검사),24.6,27.9
2026-04-14T06:00:00Z,D-(406호 기구창고),20.9,40.3
2026-04-14T06:00:00Z,E-(408호 OQC),22.0,35.9
